"player_id","version","name","full_name","best_position","image","height_cm","weight_kg","birthdate","positions","preferred_foot","weak_foot","skill_moves","international_reputation","specialities","nation_id","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"258775","2025-07-17","L. Sučić","Luka Sučić","cam","https://cdn.sofifa.net/players/258/775/25_120.png","185","71","2002-09-08","cm,cam","left","3 ","4 ","1 ","","10","74","71","62","78","72","78","77","74","76","78","82","76","74","75","65","82","80","77","73","76","60","72","75","77","65","76","64","65","54","15","12","10","11","7","Power Shot,Incisive Pass,Long Ball Pass,Technical,Trivela"
"257889","2025-07-17","K. Jakić","Kristijan Jakić","cdm","https://cdn.sofifa.net/players/257/889/25_120.png","181","75","1997-05-14","cdm,cm,cb","right","3 ","2 ","1 ","","10","53","52","69","74","60","65","41","45","70","72","76","59","65","73","74","79","80","79","75","70","88","73","58","66","49","69","78","78","74","10","10","5","9","10","Intercept,Bruiser"
"258437","2025-07-17","E. Emegha","Emmanuel Esseh Emegha","st","https://cdn.sofifa.net/players/258/437/25_120.png","195","82","2003-02-03","st","left","5 ","3 ","1 ","","34","47","78","73","64","72","69","63","53","49","75","74","95","68","73","45","76","86","84","82","66","64","35","78","59","68","75","26","21","23","11","10","12","10","6",""
"258168","2025-07-17","J. Oosterwolde","Jayden Quinn Oosterwolde","lb","https://cdn.sofifa.net/players/258/168/25_120.png","192","74","2001-04-26","lb,cb","left","2 ","2 ","1 ","","34","68","31","65","66","36","74","62","38","60","72","88","90","76","67","65","63","79","84","80","41","83","73","58","51","41","68","77","74","73","6","13","14","15","9","Anticipate"
"257771","2025-07-17","J. Juranović","Josip Juranović","rb","https://cdn.sofifa.net/players/257/771/25_120.png","173","68","1995-08-16","rb,rm","right","4 ","3 ","1 ","","10","80","57","57","75","57","73","78","79","69","73","84","82","82","74","82","78","73","75","61","62","75","69","69","74","82","73","71","76","69","12","9","10","15","11","Dead Ball,Whipped Cross,Anticipate,Relentless"
"257075","2025-07-17","P. Nebel","Paul Nebel","cam","https://cdn.sofifa.net/players/257/075/25_120.png","169","67","2002-10-10","cam,cm,rm","right","4 ","3 ","1 ","Acrobat","21","68","70","39","75","68","81","70","47","69","77","79","74","90","75","91","75","55","92","49","72","54","46","73","74","52","72","47","51","38","11","9","10","6","9","Incisive Pass,Technical,Relentless"
"257504","2025-07-17","B. El Khannouss","Bilal El Khannoussبلال الخنوص","cam","https://cdn.sofifa.net/players/257/504/25_120.png","180","70","2004-05-10","cam","right","3 ","4 ","1 ","","129","70","65","44","78","51","82","67","68","78","80","79","77","88","74","85","65","61","71","56","64","37","41","68","79","55","80","34","39","37","10","6","14","13","10","Technical,Flair,Solid Player"
"256420","2025-07-17","M. Fofana","Malick Martin Fofana","cam","https://cdn.sofifa.net/players/256/420/25_120.png","170","60","2005-03-31","lm,lw","right","5 ","4 ","1 ","","7","69","73","32","72","56","83","64","52","61","78","87","87","89","74","88","58","51","69","38","61","51","35","73","68","58","73","41","43","41","11","6","13","11","9","Technical"
"256632","2025-07-17","Luis Henrique","Luis Henrique Tomaz de Lima","rm","https://cdn.sofifa.net/players/256/632/25_120.png","181","85","2001-12-14","rm,lm","right","3 ","3 ","1 ","","54","73","71","67","73","59","80","63","52","63","75","85","92","71","70","73","77","85","70","78","73","63","55","74","73","63","73","53","52","46","9","5","7","10","15","Rapid,Flair,Quick Step"
"257073","2025-07-17","Tiago Tomás","Tiago Barreiros de Melo Tomás","st","https://cdn.sofifa.net/players/257/073/25_120.png","180","78","2002-06-16","lw,lm,st","right","3 ","4 ","1 ","","38","59","78","67","74","70","80","68","51","65","81","83","83","77","72","79","74","79","77","67","65","61","40","79","70","70","74","35","37","29","8","14","9","13","7","Rapid"
"256115","2025-07-17","L. Samardžić","Lazar SamardžićЛазар Самарџић","cam","https://cdn.sofifa.net/players/256/115/25_120.png","184","79","2002-02-24","cm,cdm,cam","left","3 ","4 ","1 ","","51","64","72","40","80","61","81","74","66","77","81","75","65","77","74","73","79","61","66","64","77","52","64","72","78","50","72","58","65","58","11","14","14","11","15","Tiki Taka,Technical"
"256008","2025-07-17","Morato","Felipe Rodrigues da Silva","cb","https://cdn.sofifa.net/players/256/008/25_120.png","192","88","2001-06-30","cb,lb","left","2 ","2 ","1 ","Strength","54","56","32","76","65","39","61","52","27","62","63","66","69","41","71","43","55","80","68","89","28","80","75","29","49","44","75","75","77","74","12","12","12","6","6","Long Ball Pass,Bruiser"
"255742","2025-07-17","R. Hatate","Reo Hatate旗手 怜央","cam","https://cdn.sofifa.net/players/255/742/25_120.png","172","70","1997-11-21","cm","right","4 ","4 ","1 ","","163","66","70","56","78","80","74","70","64","77","79","77","65","84","78","90","82","72","77","65","77","72","65","77","78","72","77","66","67","62","5","7","8","12","6","Power Shot,Incisive Pass,Pinged Pass,Technical,Flair,First Touch,Relentless"
"255533","2025-07-17","Y. Ndayishimiye","Youssouf Ndayishimiye","cb","https://cdn.sofifa.net/players/255/533/25_120.png","183","79","1998-10-27","cb,cdm,cm","right","3 ","2 ","1 ","","102","59","46","75","76","49","71","58","59","70","75","68","72","68","75","64","60","84","83","83","41","70","78","59","67","57","73","77","75","73","12","9","12","12","6",""
"255000","2025-07-17","T. Moffi","Terem Igobor Moffi","st","https://cdn.sofifa.net/players/255/000/25_120.png","188","89","1999-05-25","st,rw","left","3 ","2 ","2 ","Speedster,Strength","133","50","78","74","65","66","75","59","55","42","74","88","92","58","67","55","80","94","62","88","76","57","16","71","47","65","69","19","24","20","13","11","11","11","12","Finesse Shot,Quick Step,Injury Prone"
"255074","2025-07-17","A. Bondarenko","Artem BondarenkoБондаренко Артем Юрійович","cam","https://cdn.sofifa.net/players/255/074/25_120.png","182","74","2000-08-21","cam,cm,cdm","left","2 ","3 ","1 ","","49","71","70","62","80","59","79","73","64","73","77","73","76","70","77","56","73","71","70","60","71","64","67","73","78","69","76","61","64","58","13","14","11","8","14","Pinged Pass,Long Ball Pass,Leadership"
"254817","2025-07-17","M. Araújo","Maximiliano Javier Araújo Vilches","lm","https://cdn.sofifa.net/players/254/817/25_120.png","177","75","2000-02-15","lm,lb,lw","left","3 ","4 ","1 ","","60","72","71","60","70","36","76","68","40","68","80","87","84","85","74","70","67","76","78","60","46","70","72","72","68","49","73","67","65","66","12","13","9","8","9","Rapid,Long Throw"
"254894","2025-07-17","Leonardo","Leonardo Nascimento Lopes de Souza","st","https://cdn.sofifa.net/players/254/894/25_120.png","180","76","1997-05-28","st","right","3 ","3 ","1 ","","54","49","81","71","67","81","69","66","57","48","77","80","80","83","76","76","76","86","75","78","70","66","34","80","66","77","70","32","32","26","7","13","8","14","11","Finesse Shot,First Touch"
"254840","2025-07-17","S. Pavlović","Strahinja PavlovićСтрахиња Павловић","cb","https://cdn.sofifa.net/players/254/840/25_120.png","194","85","2001-05-24","cb","left","3 ","2 ","1 ","Strength","51","53","43","74","62","25","63","39","38","59","68","64","75","57","75","44","56","84","83","86","36","80","74","34","31","43","68","76","74","76","12","14","8","10","13","Bruiser,Aerial"
"254566","2025-07-17","P. Wimmer","Patrick Wimmer","cam","https://cdn.sofifa.net/players/254/566/25_120.png","182","77","2001-05-30","cam,cm,rw","right","4 ","5 ","2 ","","4","73","69","44","74","57","82","64","50","64","79","83","78","85","75","82","75","70","76","73","67","63","48","76","78","52","68","53","47","45","12","13","9","14","13","Rapid,Flair,First Touch,Relentless,Trivela,Acrobatic"
"254803","2025-07-17","S. Lammens","Senne Lammens","gk","https://cdn.sofifa.net/players/254/803/25_120.png","193","92","2002-07-07","gk","right","4 ","1 ","1 ","","7","14","10","14","40","8","15","12","11","39","19","19","25","40","73","27","53","63","29","79","8","29","15","6","30","11","36","7","15","12","76","75","70","74","75","Long Ball Pass,Cross Claimer"
"254022","2025-07-17","N. Woltemade","Nick Woltemade","st","https://cdn.sofifa.net/players/254/022/25_120.png","198","90","2002-02-14","st,cam","right","3 ","3 ","1 ","","21","46","78","74","77","69","82","51","42","63","77","58","76","52","76","44","76","78","71","77","62","60","35","76","73","65","75","32","44","30","11","8","13","9","8",""
"252512","2025-07-17","A. Rouault","Anthony Rouault","cb","https://cdn.sofifa.net/players/252/512/25_120.png","186","77","2001-05-29","cb","right","3 ","2 ","1 ","","18","47","25","77","78","28","51","44","35","74","69","63","64","60","77","66","45","81","74","74","24","74","74","35","48","43","75","78","78","74","6","15","13","14","8","Block,Anticipate"
"253004","2025-07-17","Ansu Fati","Anssumane Fati Vieira","cam","https://cdn.sofifa.net/players/253/004/25_120.png","178","66","2002-10-31","lw","right","4 ","4 ","3 ","","45","70","74","62","73","70","79","75","72","70","79","86","84","85","71","83","75","70","63","49","71","48","20","72","72","70","79","23","32","28","6","9","8","10","7","Quick Step,Trivela,Injury Prone"
"253510","2025-07-17","J. O'Brien","Jake O'Brien","cb","https://cdn.sofifa.net/players/253/510/25_120.png","197","84","2001-05-15","cb,rb","right","3 ","2 ","1 ","Aerial threat","25","62","38","80","71","39","59","58","50","63","66","67","85","44","74","41","72","88","65","85","52","77","74","56","59","44","64","73","76","73","12","11","11","9","12",""
"252339","2025-07-17","Tiago Djaló","Tiago Emanuel Embaló Djaló","cb","https://cdn.sofifa.net/players/252/339/25_120.png","190","82","2000-04-09","cb","right","3 ","2 ","1 ","","38","57","36","72","71","35","62","53","32","65","67","77","79","65","73","41","59","88","59","83","38","74","74","51","56","47","69","75","77","76","9","9","9","7","6","Bruiser"
"252483","2025-07-17","A. Doughty","Alfie Henry Doughty","lwb","https://cdn.sofifa.net/players/252/483/25_120.png","183","68","1999-12-21","lb,lm","left","3 ","2 ","1 ","","14","81","55","66","73","48","74","80","70","71","72","84","81","69","74","59","61","78","82","65","60","65","71","68","72","57","69","68","73","70","15","10","11","11","5","Whipped Cross,Rapid,Solid Player"
"252144","2025-07-17","Eduardo Quaresma","Eduardo Filipe Quaresma Vieira Coimbra Simões","cb","https://cdn.sofifa.net/players/252/144/25_120.png","184","79","2002-03-02","cb,rb","right","4 ","3 ","1 ","","38","66","45","71","73","30","77","43","35","65","75","81","78","65","77","70","64","87","65","77","53","75","76","62","59","43","75","78","76","79","9","13","8","8","8","Jockey,Anticipate,Slide Tackle"
"251954","2025-07-17","C. Summerville","Crysencio Jilbert Sylverio Summerville","rm","https://cdn.sofifa.net/players/251/954/25_120.png","169","64","2001-10-30","lm","right","3 ","3 ","1 ","Speedster","34","69","76","41","72","54","80","68","65","47","76","93","90","88","71","83","71","65","74","57","66","47","18","72","71","69","72","44","38","26","9","9","15","11","10","Rapid,First Touch,Quick Step,Trivela"
"251892","2025-07-17","Beto","Norberto Bercique Gomes Betuncal","st","https://cdn.sofifa.net/players/251/892/25_120.png","194","88","1998-01-31","st","right","3 ","3 ","1 ","Aerial threat,Strength","119","40","76","76","68","74","73","62","51","58","70","75","82","54","75","40","84","92","78","92","69","72","18","76","60","71","73","17","20","21","15","11","9","6","13",""
"252021","2025-07-17","T. Dallinga","Thijs Dallinga","st","https://cdn.sofifa.net/players/252/021/25_120.png","190","72","2000-08-03","st","right","4 ","2 ","1 ","","34","49","79","81","73","70","70","65","51","58","76","69","74","53","78","65","75","82","76","70","70","42","29","83","74","69","80","23","24","23","11","6","15","10","13",""
"251615","2025-07-17","Francisco Moura","Francisco Sampaio de Moura","lwb","https://cdn.sofifa.net/players/251/615/25_120.png","182","80","1999-08-16","lb,lm","left","2 ","3 ","1 ","","38","79","67","56","76","45","75","72","60","70","76","78","77","70","75","69","59","74","74","70","50","73","72","71","68","50","73","71","74","71","15","10","6","5","14","Whipped Cross,Relentless"
"251223","2025-07-17","R. Pepi","Ricardo Daniel Pepi","st","https://cdn.sofifa.net/players/251/223/25_120.png","185","74","2003-01-09","st","right","3 ","3 ","1 ","","95","47","83","73","69","71","72","64","51","61","73","74","73","68","72","68","79","75","77","75","67","67","48","78","54","70","68","44","40","34","11","14","9","10","10","Finesse Shot"
"251380","2025-07-17","L. Brassier","Lilian Brassier","cb","https://cdn.sofifa.net/players/251/380/25_120.png","186","78","1999-11-02","cb","left","2 ","2 ","1 ","","18","61","32","76","73","27","68","55","40","63","74","66","71","60","72","56","56","83","71","78","28","75","73","53","57","45","71","74","79","77","8","6","7","9","6","Long Ball Pass,Block"
"250954","2025-07-17","C. Richards","Christopher Jeffrey Richards","cb","https://cdn.sofifa.net/players/250/954/25_120.png","188","87","2000-03-28","cb","right","3 ","2 ","1 ","","95","47","23","75","71","26","57","45","24","67","64","64","75","61","75","58","36","81","71","78","22","74","77","38","55","37","63","75","77","80","13","5","13","7","6",""
"251011","2025-07-17","Kirian","Kirian Rodríguez Concepción","cm","https://cdn.sofifa.net/players/251/011/25_120.png","178","75","1996-03-05","cm,cdm,cam","right","4 ","3 ","1 ","","45","65","75","57","77","45","77","69","74","76","77","73","64","73","72","71","78","71","80","68","83","68","73","75","77","54","72","72","75","69","7","8","10","12","13","Leadership"
"251116","2025-07-17","T. Holeš","Tomáš Holeš","cb","https://cdn.sofifa.net/players/251/116/25_120.png","180","73","1993-03-31","cb,cdm","right","4 ","2 ","1 ","","12","73","52","77","70","50","65","58","55","70","70","74","74","70","74","82","72","89","77","81","60","80","76","64","67","54","73","76","74","75","9","10","8","13","5","Long Ball Pass,Slide Tackle"
"250941","2025-07-17","D. Köhn","Derrick Arthur Köhn","lm","https://cdn.sofifa.net/players/250/941/25_120.png","180","73","1999-02-04","lb,lm","left","3 ","4 ","1 ","","21","74","67","58","72","57","81","74","69","70","76","88","87","84","73","72","78","80","84","73","75","65","69","64","65","43","61","67","73","72","9","14","7","9","13","Rapid"
"247641","2025-07-17","Tetê","Mateus Cardoso Lemos Martins","lm","https://cdn.sofifa.net/players/247/641/25_120.png","175","70","2000-02-15","rm,rw","left","3 ","4 ","1 ","","54","70","73","56","74","55","81","70","70","65","78","81","80","81","73","74","70","67","72","51","67","45","41","70","68","72","77","42","38","27","7","11","5","9","11","Technical"
"248729","2025-07-17","G. Isaksen","Gustav Tang Isaksen","lm","https://cdn.sofifa.net/players/248/729/25_120.png","178","65","2001-04-19","rm,rw","left","3 ","3 ","1 ","","13","71","74","55","70","61","79","70","48","61","77","84","92","82","73","80","75","59","79","32","72","52","35","74","67","53","69","42","40","29","7","5","15","7","6","Finesse Shot,Whipped Cross,Rapid,Flair"
"246646","2025-07-17","M. Caqueret","Maxence Caqueret","cdm","https://cdn.sofifa.net/players/246/646/25_120.png","174","63","2000-02-15","cm,cdm","right","3 ","3 ","2 ","","18","67","60","48","79","53","76","66","69","78","77","77","74","85","76","84","63","66","89","61","63","81","77","69","74","70","76","75","79","71","8","5","12","5","15","Pinged Pass,Press Proven,Relentless"
"246618","2025-07-17","A. Hložek","Adam Hložek","st","https://cdn.sofifa.net/players/246/618/25_120.png","188","84","2002-07-25","st,rm","right","4 ","3 ","1 ","","12","69","77","74","75","73","76","68","68","68","78","77","74","69","76","76","78","88","68","83","77","69","23","75","76","66","76","23","32","23","11","10","9","11","10",""
"247204","2025-07-17","Emerson Royal","Emerson Aparecido Leite de Souza Júnior","rb","https://cdn.sofifa.net/players/247/204/25_120.png","181","78","1999-01-14","rb","right","3 ","3 ","2 ","","54","75","57","72","75","44","73","73","47","65","75","69","70","70","71","67","76","79","81","73","62","80","72","73","65","48","65","71","74","75","11","13","9","10","13","Solid Player"
"246548","2025-07-17","O. Sahraoui","Osame Sahraoui","rm","https://cdn.sofifa.net/players/246/548/25_120.png","171","64","2001-06-11","lm,lw","right","5 ","5 ","1 ","Acrobat","129","68","66","30","70","53","82","69","44","67","80","88","79","93","72","92","62","52","76","44","59","52","50","68","72","51","75","45","46","47","14","14","9","14","8","Whipped Cross,Technical,Flair,Quick Step,Trivela"
"246351","2025-07-17","Valery","Valery Fernández Estrada","rm","https://cdn.sofifa.net/players/246/351/25_120.png","182","75","1999-11-23","lm,rm,lb","right","3 ","3 ","1 ","","45","75","72","45","74","59","76","68","50","65","76","88","87","79","72","75","67","70","80","65","63","63","71","71","68","55","66","68","72","67","7","12","13","9","10",""
"246431","2025-07-17","R. Sottil","Riccardo Sottil","lw","https://cdn.sofifa.net/players/246/431/25_120.png","180","70","1999-06-03","lw,lm","right","3 ","4 ","1 ","","27","69","66","42","74","56","79","60","45","62","79","90","87","75","72","74","68","57","53","44","64","50","30","75","72","69","68","32","35","39","12","13","6","5","14",""
"246258","2025-07-17","L. Beltrán","Lucas Beltrán","st","https://cdn.sofifa.net/players/246/258/25_120.png","176","76","2001-03-29","cam,st","right","3 ","3 ","1 ","","52","56","79","69","74","70","76","64","48","68","78","76","68","78","76","80","75","82","70","78","69","83","41","81","75","75","77","42","46","44","6","14","10","14","8","Flair,Press Proven"
"246297","2025-07-17","H. Abdelli","Himad Abdelliحيماد عبدلي","cam","https://cdn.sofifa.net/players/246/297/25_120.png","185","81","1999-11-17","cam,cm","right","3 ","4 ","1 ","","97","62","67","63","78","68","82","72","71","74","80","69","62","72","74","61","73","74","78","73","69","68","63","74","78","75","80","54","64","53","9","8","14","13","12","Incisive Pass,Technical,First Touch,Relentless"
"246267","2025-07-17","D. Kotarski","Dominik Kotarski","gk","https://cdn.sofifa.net/players/246/267/25_120.png","189","80","2000-02-10","gk","right","3 ","1 ","1 ","","10","12","6","11","47","8","20","17","12","42","39","46","45","55","73","53","56","61","31","59","9","38","22","11","61","15","50","15","14","10","78","72","75","72","80","Footwork"
"246033","2025-07-17","S. Sosa","Santiago Leonel Sosa","cb","https://cdn.sofifa.net/players/246/033/25_120.png","182","81","1999-05-03","cb,cdm","right","3 ","2 ","1 ","","52","49","55","73","74","39","65","39","40","68","70","64","67","67","74","64","67","81","80","80","57","80","78","63","65","59","72","77","76","75","6","13","13","10","10","Long Ball Pass,Leadership"
"246139","2025-07-17","Iñaki Peña","Ignacio Peña Sotorres","gk","https://cdn.sofifa.net/players/246/139/25_120.png","184","78","1999-03-02","gk","right","3 ","1 ","1 ","","45","10","6","11","33","5","12","12","12","57","21","33","38","49","75","51","58","55","27","54","8","17","6","5","39","17","38","9","10","11","75","73","77","75","78","Footwork"
"246186","2025-07-17","Arthur Cabral","Arthur Mendonça Cabral","st","https://cdn.sofifa.net/players/246/186/25_120.png","186","82","1998-04-25","st","right","4 ","3 ","1 ","","54","50","79","77","74","79","72","63","48","56","78","67","71","69","73","68","78","88","72","87","73","61","24","76","68","70","75","27","27","25","12","9","14","13","6","Power Header,Flair"
"245597","2025-07-17","Víctor Gómez","Víctor Gómez Perea","rm","https://cdn.sofifa.net/players/245/597/25_120.png","169","68","2000-04-01","rb,rm","right","4 ","3 ","1 ","","45","76","40","62","76","42","74","71","50","73","78","85","80","78","77","84","65","78","86","68","60","74","68","75","76","46","70","73","71","66","11","9","12","12","6","Whipped Cross,Block,Anticipate,Relentless"
"245977","2025-07-17","K. Despodov","Kiril Vasilev DespodovКирил Василев Десподов","rw","https://cdn.sofifa.net/players/245/977/25_120.png","180","70","1996-11-11","rw,rm,lm","right","4 ","3 ","1 ","","9","74","79","48","72","72","75","79","77","64","77","83","83","76","72","75","82","69","71","64","77","62","23","77","74","64","75","22","30","28","10","12","10","5","13","Finesse Shot,Flair,Trivela"
"245538","2025-07-17","K. Furuhashi","Kyogo Furuhashi古橋 亨梧","st","https://cdn.sofifa.net/players/245/538/25_120.png","170","63","1995-01-20","st","right","5 ","3 ","1 ","Acrobat","163","61","78","73","68","77","69","70","64","67","76","86","83","90","79","90","79","78","85","53","73","69","41","82","70","65","77","45","46","49","8","7","8","13","14","Finesse Shot,Chip Shot,Quick Step,Acrobatic"
"245211","2025-07-17","J. Teze","Jordan Teze","cb","https://cdn.sofifa.net/players/245/211/25_120.png","183","68","1999-09-30","rb","right","1 ","2 ","1 ","","34","75","46","74","73","27","66","52","41","74","70","75","78","70","73","74","62","78","72","80","50","76","75","57","65","36","76","76","76","75","12","5","14","7","10","Block,Anticipate"
"245426","2025-07-17","M. Kumbulla","Marash Kumbulla","cb","https://cdn.sofifa.net/players/245/426/25_120.png","191","78","2000-02-08","cb","right","3 ","2 ","1 ","","1","45","26","78","65","36","56","34","26","63","64","59","63","56","77","58","54","81","67","77","31","77","77","40","55","30","63","77","77","76","9","8","15","14","7","Power Header,Slide Tackle"
"245461","2025-07-17","F. Colidio","Facundo Colidio","cam","https://cdn.sofifa.net/players/245/461/25_120.png","180","76","2000-01-04","st,lw","right","4 ","3 ","1 ","","52","65","74","74","69","71","80","70","63","65","80","81","81","87","75","77","71","85","74","71","72","60","41","80","75","68","79","45","46","41","6","9","13","12","12","First Touch"
"245158","2025-07-17","L. Suárez","Luis Javier Suárez Charris","st","https://cdn.sofifa.net/players/245/158/25_120.png","181","82","1997-12-02","st","right","4 ","3 ","2 ","","56","66","77","68","68","73","73","68","60","57","70","81","80","73","76","75","82","82","76","74","71","76","42","81","66","72","63","26","41","25","6","8","13","11","6","Chip Shot,Rapid,Quick Step,Injury Prone"
"245209","2025-07-17","M. Sadílek","Michal Sadílek","cdm","https://cdn.sofifa.net/players/245/209/25_120.png","170","63","1999-05-31","cdm,cm","left","4 ","3 ","1 ","","12","69","60","64","78","55","71","70","69","80","73","75","40","72","71","84","73","71","81","75","70","82","74","64","73","62","70","73","72","74","7","15","9","14","15","Slide Tackle,Bruiser,Relentless,Team Player"
"244915","2025-07-17","M. Salisu","Mohamed Salisu Abdul Karim","cb","https://cdn.sofifa.net/players/244/915/25_120.png","191","85","1999-04-17","cb","left","3 ","2 ","1 ","Strength","117","40","30","72","71","22","47","50","32","58","62","57","67","47","74","49","60","81","67","87","28","79","79","35","24","40","68","77","77","74","7","7","11","10","6","Long Throw"
"244390","2025-07-17","M. Bülter","Marius Bülter","st","https://cdn.sofifa.net/players/244/390/25_120.png","188","85","1993-03-29","st,lm,lw","right","3 ","3 ","1 ","","21","72","78","64","72","67","75","69","47","64","73","78","89","69","77","70","84","81","76","77","72","73","38","76","68","70","67","45","53","42","7","7","6","14","13","Rapid,Flair"
"244385","2025-07-17","G. Bushchan","Georgiy BushchanБущан Георгій Миколайович","gk","https://cdn.sofifa.net/players/244/385/25_120.png","196","84","1994-05-31","gk","right","3 ","1 ","1 ","","49","12","5","10","50","7","14","13","11","52","22","28","32","35","77","29","61","62","26","73","8","24","13","10","57","13","53","14","10","11","77","68","81","75","79","Far Throw,Cross Claimer,Team Player"
"244797","2025-07-17","P. Musa","Petar Musa","st","https://cdn.sofifa.net/players/244/797/25_120.png","190","82","1998-03-04","st","right","3 ","3 ","1 ","","10","49","78","73","69","72","70","61","57","56","74","81","83","65","77","62","79","84","76","86","66","73","38","74","65","64","76","34","41","31","15","11","10","10","6","Aerial"
"244309","2025-07-17","T. Teuma","Teddy Teuma","cm","https://cdn.sofifa.net/players/244/309/25_120.png","176","73","1993-09-30","cam,cm","left","5 ","3 ","1 ","","32","78","72","51","78","76","77","79","76","77","80","68","66","72","71","76","87","68","77","73","80","80","74","76","78","82","80","74","75","74","8","10","12","6","9","Power Shot,Press Proven"
"244238","2025-07-17","J. Bijol","Jaka Bijol","cb","https://cdn.sofifa.net/players/244/238/25_120.png","190","85","1999-02-05","cb","right","3 ","2 ","1 ","","44","50","57","80","75","55","60","47","47","74","67","63","65","53","71","49","71","86","69","83","53","74","73","53","66","53","70","76","75","74","13","7","12","10","13","Intercept,Aerial"
"244373","2025-07-17","V. Buyalskyi","Vitaliy BuyalskyiБуяльський Віталій Казимирович","cam","https://cdn.sofifa.net/players/244/373/25_120.png","170","61","1993-01-06","cam,cm,cdm","right","4 ","3 ","1 ","","49","65","71","38","77","61","79","66","65","74","73","71","77","83","78","86","70","51","77","47","74","50","68","78","80","73","75","69","72","70","14","11","10","11","5","Team Player,Leadership"
"244068","2025-07-17","K. Schlotterbeck","Keven Schlotterbeck","cb","https://cdn.sofifa.net/players/244/068/25_120.png","189","86","1997-04-28","cb","left","3 ","2 ","1 ","","21","25","23","79","69","36","49","29","32","64","58","56","65","54","74","55","45","84","57","84","26","67","74","27","58","39","68","78","80","72","13","14","11","10","8","Slide Tackle"
"244206","2025-07-17","N. Pérez","Patricio Nehuen Pérez","cb","https://cdn.sofifa.net/players/244/206/25_120.png","186","78","2000-06-24","cb","right","3 ","2 ","1 ","","52","43","35","74","69","29","47","36","32","64","62","61","60","53","74","57","50","79","74","77","30","80","79","28","39","43","70","77","81","77","9","8","8","9","6","Power Header,Long Ball Pass,Jockey,Block,Intercept,Slide Tackle"
"243923","2025-07-17","L. Costa","Logan Evans Costa","cb","https://cdn.sofifa.net/players/243/923/25_120.png","190","85","2001-04-01","cb","right","3 ","2 ","1 ","","104","55","38","78","72","27","65","48","31","68","67","65","60","58","74","55","59","84","75","80","33","75","75","28","40","39","75","76","76","75","6","12","13","7","7",""
"242948","2025-07-17","M. Kovář","Matěj Kovář","gk","https://cdn.sofifa.net/players/242/948/25_120.png","196","89","2000-05-17","gk","right","4 ","1 ","1 ","","12","15","9","11","43","10","22","27","11","50","35","26","37","31","68","22","59","54","28","55","6","28","18","7","57","15","63","12","14","10","74","77","78","78","76",""
"242914","2025-07-17","K. Nakamura","Keito Nakamura中村 敬斗","cam","https://cdn.sofifa.net/players/242/914/25_120.png","180","75","2000-07-28","lm,lw","right","3 ","4 ","1 ","","163","68","73","52","73","69","77","80","70","66","79","79","76","78","71","70","78","70","82","66","75","61","41","74","73","59","75","38","41","35","7","13","15","8","7","Finesse Shot,Technical,First Touch"
"243647","2025-07-17","A. Bayındır","Altay Bayındır","gk","https://cdn.sofifa.net/players/243/647/25_120.png","198","88","1998-04-14","gk","right","2 ","1 ","1 ","","48","11","10","14","40","15","10","10","14","45","16","30","31","51","69","24","53","61","31","68","11","29","14","14","55","16","60","14","13","10","78","72","70","76","79","Injury Prone"
"241867","2025-07-17","Aitor Ruibal","Aitor Ruibal García","rb","https://cdn.sofifa.net/players/241/867/25_120.png","176","74","1996-03-22","rb,rm","right","3 ","3 ","1 ","","45","76","71","70","74","57","76","63","54","69","78","82","85","73","74","69","80","80","69","68","78","72","72","72","67","61","66","70","73","72","9","14","7","15","8","Block,Intercept,Anticipate,Bruiser,Quick Step"
"242633","2025-07-17","M. Frendrup","Morten Wetche Frendrup","cdm","https://cdn.sofifa.net/players/242/633/25_120.png","178","70","2001-04-07","cm,cdm","right","3 ","3 ","1 ","","13","46","58","57","77","35","77","54","41","75","77","80","77","72","79","77","69","74","92","68","66","80","75","72","70","39","73","76","75","74","10","12","10","12","5","Jockey,Block,Intercept,Relentless,Solid Player"
"242577","2025-07-17","R. Faivre","Romain Faivre","cam","https://cdn.sofifa.net/players/242/577/25_120.png","180","69","1998-07-14","rw,lw","left","3 ","4 ","2 ","","18","78","70","61","77","66","81","81","79","69","79","76","67","81","72","73","74","73","74","63","75","59","66","72","78","80","79","58","64","58","14","13","13","14","15","Incisive Pass,Technical,Flair,Trivela"
"241736","2025-07-17","Y. Bisseck","Yann Aurel Ludger Bisseck","cb","https://cdn.sofifa.net/players/241/736/25_120.png","196","83","2000-11-29","cb","right","3 ","2 ","1 ","Aerial threat","21","54","54","78","75","44","71","52","38","68","76","75","76","73","74","73","67","90","78","84","59","74","74","59","60","49","76","74","77","73","8","7","8","5","11","Slide Tackle,Solid Player,Team Player"
"241496","2025-07-17","T. Weah","Timothy Tarpeh Weah","st","https://cdn.sofifa.net/players/241/496/25_120.png","182","66","2000-02-22","rm,rb","right","3 ","3 ","1 ","","95","65","75","67","74","76","76","74","53","66","78","86","88","87","75","74","76","79","75","65","76","68","66","75","69","60","74","65","68","65","7","9","12","15","14","Finesse Shot,Rapid,Flair,Quick Step,Trivela"
